Account,Date,Channel,Units,0:00,0:05,0:10,0:15,Mean_15,0:20,0:25,0:30,0:35,0:40,0:45,0:50,0:55,1:00,Mean_1_15,1:05,1:10,1:15,1:20,1:25,1:30,1:35,1:40,1:45,1:50,1:55,2:00,2:05,2:10,2:15,2:20,2:25,2:30,2:35,2:40,2:45,2:50,2:55,3:00,3:05,3:10,3:15,3:20,3:25,3:30,3:35,3:40,3:45,3:50,3:55,4:00,4:05,4:10,4:15,4:20,4:25,4:30,4:35,4:40,4:45,4:50,4:55,5:00,5:05,5:10,5:15,5:20,5:25,5:30,5:35,5:40,5:45,5:50,5:55,6:00,6:05,6:10,6:15,6:20,6:25,6:30,6:35,6:40,6:45,6:50,6:55,7:00,7:05,7:10,7:15,7:20,7:25,7:30,7:35,7:40,7:45,7:50,7:55,8:00,8:05,8:10,8:15,8:20,8:25,8:30,8:35,8:40,8:45,8:50,8:55,9:00,9:05,9:10,9:15,9:20,9:25,9:30,9:35,9:40,9:45,9:50,9:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55:00
27797850024,3/5/2016,605112205 1 kWh,kWh,6.561,6.885,7.038,7.452,28.5,7.047,7.065,6.885,6.579,6.759,7.065,7.056,6.957,7.065,36.58892308,7.146,6.993,6.921,6.795,7.083,6.939,6.867,6.849,6.741,6.804,6.939,6.984,7.056,6.624,6.759,6.831,7.155,7.056,7.02,6.822,6.741,6.84,7.164,7.155,7.029,7.02,6.795,6.84,7.101,7.128,6.993,7.263,7.227,6.966,6.786,7.047,6.93,7.083,7.092,7.118999,6.669,6.732,6.947999,7.217999,8.099999,8.181,7.02,6.696,6.813,7.002,7.289999,7.182,7.2,7.083,6.714,6.624,6.912,7.335,7.713,7.281,7.146,6.804,6.885,7.236,7.335,7.362,7.227,7.056,7.056,6.966,7.227,7.289999,6.75,6.831,6.795,7.173,7.074,7.011,6.776999,6.543,6.489,6.093,6.102,6.111,6.579,6.516,6.947999,7.083,6.993,7.263,6.669,6.156,6.183,6.525,6.282,6.677999,6.867,7.074,6.84,6.732,6.489,5.985,6.003,6.714,6.921,7.038,6.894,6.66,6.335999,6.237,6.093,6.228,6.858,6.984,7.227,6.381,6.246,6.48,6.282,6.273,6.48,6.776999,7.083,7.155,6.363,6.48,6.795,6.345,6.543,7.308,7.263,7.245,6.705,6.327,6.174,6.335999,6.633,6.768,7.146,7.101,6.677999,6.696,6.741,6.651,6.714,6.561,6.705,6.228,6.525,6.444,6.498,6.246,6.309,6.21,6.228,6.66,7.029,7.191,7.011,6.831,6.39,6.039,5.904,6.345,6.498,6.804,6.669,7.191,6.489,6.264,6.03,5.805,6.381,6.84,6.813,6.921,6.669,6.039,5.724,6.003,6.408,7.182,7.362,7.416,7.299,7.047,6.498,6.677999,6.723,6.921,6.867,6.75,7.272,7.308,6.669,6.669,6.624,7.326,6.93,6.786,6.624,7.128,7.083,6.831,6.506999,6.435,7.056,7.02,6.552,6.795,6.714,7.118999,7.047,6.633,6.57,6.345,6.741,6.525,7.092,7.2,7.227,7.146,6.867,6.606,5.958,6.363,6.687,7.101,7.074,6.921,7.173,7.002,6.993,6.633,6.66,6.588,6.489,6.687,6.84,7.118999,7.056,6.957,6.498,6.849,7.164,6.984,7.118999,7.029,6.228,5.832,6.21,6.822,6.93,6.804,6.768,6.624,6.39,6.885,7.038,6.93,6.984,6.471,6.075,6.156,6.84,6.984,6.903,7.137,6.947999,7.002,6.606,6.579,6.48,7.118999,6.75
27797850024,3/6/2016,605112205 1 kWh,kWh,6.408,6.498,6.912,6.615,26.7,6.633,6.462,7.254,6.831,7.056,6.776999,6.921,6.057,6.075,34.83046123,6.291,7.074,6.993,7.02,6.66,6.984,6.732,6.813,6.363,6.642,6.705,6.633,6.246,6.615,6.453,6.561,6.732,7.191,6.912,6.786,6.714,6.498,6.471,6.327,6.264,6.435,6.84,6.885,6.651,6.426,6.426,6.768,6.768,8.622,6.966,6.552,5.832,6.012,6.786,6.957,6.696,6.849,6.75,6.759,6.705,6.759,6.426,6.372,6.48,6.66,6.219,6.255,6.885,6.759,6.426,6.435,6.813,6.786,6.687,6.947999,6.705,6.984,6.498,6.246,6.48,6.687,6.894,6.849,7.02,6.894,6.506999,6.516,6.021,6.363,6.372,6.947999,6.957,6.651,6.588,6.534,6.138,6.138,6.003,5.967,5.976,5.994,6.561,6.885,6.498,5.877,5.67,6.246,6.147,6.264,6.3,6.93,7.038,6.561,6.335999,6.381,6.147,5.904,5.922,6.201,6.354,6.21,6.309,6.21,5.931,6.543,6.831,6.957,6.12,6.327,5.787,6.039,6.354,6.579,6.264,6.426,5.976,6.183,6.03,7.2,7.074,7.092,6.84,6.255,5.967,5.949,5.832,6.255,6.669,6.75,6.921,6.732,6.174,5.751,6.129,6.462,6.111,6.192,6.525,6.552,6.003,6.381,6.237,5.76,5.715,6.408,6.048,5.976,6.102,6.066,5.832,5.859,6.093,6.21,6.48,6.579,6.102,6.183,6.984,6.894,6.363,6.426,5.742,5.661,6.165,6.075,6.219,6.075,6.516,5.85,6.246,6.489,6.786,6.309,5.985,6.552,6.525,6.335999,6.75,6.849,7.128,7.326,7.092,7.254,6.498,6.939,6.858,7.460999,7.209,7.074,6.939,6.795,6.714,6.372,6.624,7.146,6.966,7.065,7.191,7.173,6.677999,6.606,6.669,6.795,6.786,7.326,6.93,7.308,7.002,6.732,6.066,5.949,6.867,7.118999,7.128,7.083,6.993,6.714,6.525,6.786,6.615,6.327,6.516,6.858,6.921,6.93,6.849,6.822,6.813,6.912,6.939,7.083,6.75,6.417,6.201,7.065,6.75,6.723,6.525,7.137,6.912,7.137,6.768,6.831,6.615,6.786,6.381,6.677999,6.93,6.947999,6.66,6.624,7.056,7.011,6.975,6.993,8.226,6.111,6.129,6.615,6.975,6.984,7.038,6.687,6.741,6.741,6.993,6.921,7.047,6.947999,6.201
27797850024,3/7/2016,605112205 1 kWh,kWh,6.093,6.381,6.885,7.209,27.3,7.371,7.137,7.011,6.606,6.876,7.002,6.93,6.912,6.444,35.74061538,6.111,6.084,6.831,6.947999,6.975,6.669,7.02,6.669,7.029,7.578,7.029,6.984,6.543,6.102,6.21,6.894,6.903,6.885,6.93,6.984,6.903,6.606,6.705,6.939,6.903,6.84,6.48,6.381,6.282,6.57,7.047,7.146,6.723,6.885,7.416,7.289999,7.236,6.947999,6.624,6.651,7.02,7.217999,6.966,6.894,6.138,6.165,6.723,7.317,7.137,7.191,7.191,7.965,8.181,8.028,7.362,7.497,7.47,7.425,7.056,6.921,6.894,7.785,7.821,7.658999,8.009999,8.504999,8.289,7.677,7.848,7.443,6.947999,7.388999,7.893,7.479,7.704,8.351999,8.252999,7.460999,6.947999,7.281,7.551,8.549999,8.342999,8.271,7.164,6.813,6.651,6.849,6.957,7.083,7.182,7.209,7.263,7.587,6.714,6.822,7.407,6.759,6.606,6.939,7.668,7.488,7.137,7.289999,7.217999,7.911,6.84,6.696,6.48,7.11,7.631999,7.074,7.101,7.353,7.065,7.101,6.003,6.417,7.388999,7.497,8.046,7.515,6.966,7.146,6.822,7.730999,6.606,7.118999,6.894,7.038,7.893,7.173,6.912,6.525,6.335999,7.11,7.443,8.172,10.035,9.27,7.47,5.994,6.426,6.48,6.606,7.776,7.596,6.759,6.156,6.489,6.291,7.344,6.966,6.228,6.453,7.118999,7.515,7.758,6.795,6.264,6.21,6.12,6.561,6.947999,7.515,7.425,6.677999,6.543,6.111,6.335999,6.165,7.02,7.533,7.497,6.669,6.255,5.904,5.796,6.21,8.000999,7.884,7.569,7.02,6.309,6.174,6.867,8.684999,10.169999,8.766,8.342999,7.758,7.587,7.947,7.326,7.443,8.091,7.983,8.063999,8.568,8.153999,8.289,7.263,7.317,7.254,7.893,8.306999,6.677999,6.48,6.228,6.633,8.009999,8.028,7.524,7.407,6.588,7.65,7.164,7.092,7.911,7.488,6.912,6.651,6.048,5.895,6.642,8.000999,6.75,6.66,6.183,6.264,6.606,7.47,6.858,6.471,6.363,6.543,6.111,7.137,6.939,6.588,6.39,6.759,7.236,8.172,7.938,7.2,7.083,7.812,6.912,6.516,6.318,5.778,6.543,7.289999,7.263,6.804,6.642,6.453,6.21,6.183,6.363,7.542,7.011,6.759,6.795,6.335999,6.012,7.011,6.75,7.236,6.579,6.489,7.02,7.191,5.949
27797850024,3/8/2016,605112205 1 kWh,kWh,6.318,6.444,6.957,7.164,27.42,6.696,6.156,6.318,5.805,7.173,6.408,6.714,6.687,6.813,34.79169231,6.381,5.94,5.67,6.714,6.741,7.596,6.417,6.435,5.625,6.327,7.164,6.677999,6.291,6.561,6.471,7.596,6.012,6.048,5.832,6.363,7.182,6.894,6.335999,6.453,5.67,6.588,6.219,6.822,6.03,6.624,7.209,6.804,5.706,5.931,6.21,6.993,7.118999,6.696,6.255,6.192,6.111,6.489,6.345,6.543,6.327,6.894,7.083,6.606,6.093,5.715,6.048,7.947,7.299,6.975,7.857,7.524,7.47,6.588,6.677999,6.885,6.912,7.542,7.713,7.416,7.460999,6.282,6.831,7.002,7.38,7.101,6.768,6.894,7.398,7.371,7.434,7.146,6.642,7.281,6.506999,6.858,6.399,7.641,8.271,7.434,6.282,6.444,6.723,7.569,6.633,6.858,7.083,7.829999,7.884,6.714,6.741,6.435,6.183,6.246,8.846999,9.297,9.467999,9.045,8.865,10.160999,10.160999,10.242,8.846999,9.315,9.188999,9.476999,9.585,9.368999,9,9.278999,9.243,10.098,9.603,9.467999,9.171,9.026999,9.089999,9.495,9.441,9.323999,8.594999,9.171,9.045,9.566999,9.315,8.802,8.738999,8.540999,8.747999,9.27,8.936999,8.82,8.837999,8.882999,9.171,9.422999,9.009,9.108,8.523,9.026999,8.919,9.431999,8.703,8.757,8.495999,9.072,9.261,9.198,8.91,9.045,8.712,9.144,9,9.287999,8.684999,9.045,8.648999,9.080999,9.108,9.377999,8.478,8.829,8.738999,9.072,8.955,9.261,8.613,8.783999,8.396999,8.973,8.990999,8.901,8.783999,9.351,9.117,10.026,9.728999,9.117,9.198,9.188999,9.099,9.108,7.245,6.633,6.12,6.327,6.282,6.768,6.813,9.476999,9.773999,10.070999,10.052999,10.485,9.710999,9.306,9.665999,9.971999,10.502999,10.547999,10.646999,11.132999,9.809999,9.882,10.844999,10.799999,11.474999,10.448999,8.973,11.106,11.259,11.259,12.356999,13.967999,13.391999,12.546,14.157,14.408999,10.169999,7.992,6.039,6.327,6.426,6.543,6.444,7.326,7.227,7.281,6.947999,6.174,6.273,6.399,6.426,6.876,6.966,6.408,6.309,6.246,6.417,6.228,6.282,6.759,7.263,6.867,6.957,6.66,6.714,6.012,6.993,7.326,6.075,5.904,5.607,5.679,6.975,7.209,7.083,6.876,6.435,5.589,5.202,5.679,6.939,7.587,6.732,6.129,6.057,5.562,6.129,6.696,6.543
27797850024,3/9/2016,605112205 1 kWh,kWh,6.084,6.147,6.084,6.363,24.792,6.804,5.895,5.256,6.192,6.516,6.111,6.858,7.083,6.201,32.73415385,5.526,5.832,5.823,5.886,6.849,7.299,6.534,5.859,5.112,5.562,5.922,7.272,6.993,5.751,5.931,6.003,5.805,6.21,6.246,6.354,6.291,6.201,6.516,5.895,6.129,6.75,5.796,6.498,6.093,6.246,6.111,6.903,6.876,6.588,6.048,5.796,5.976,5.697,5.931,6.984,6.966,6.462,6.219,6.183,5.769,5.787,6.12,6.615,7.47,6.363,6.138,6.426,7.092,7.641,9.117,7.587,7.317,7.281,6.849,7.074,7.263,7.605,7.209,7.02,7.578,7.388999,7.227,7.164,6.966,8.559,9.773999,9.710999,11.834999,15.039,14.49,15.813,16.667999,17.028,17.261999,17.414999,16.748999,12.051,7.884,5.985,6.246,6.129,5.931,6.174,5.904,6.138,7.029,7.506,7.191,7.326,7.515,7.578,7.965,8.919,8.118,8.514,8.487,8.964,8.604,8.775,10.160999,10.358999,12.141,15.129,15.632999,16.028999,16.217999,17.585999,18.09,18,17.594999,17.945999,17.82,17.540998,18.251999,18.171,17.900999,17.667,18.108,17.73,17.649,18.494999,18.243,17.702999,18.116999,16.254,15.110999,15.183,15.299999,15.039,15.416999,16.028999,16.434,16.146,9.396,5.247,5.121,5.139,5.211,5.481,5.625,5.022,5.22,4.968,5.211,5.085,5.301,5.13,5.157,5.022,4.896,5.283,5.256,5.031,5.157,4.896,5.085,5.13,5.355,4.923,4.86,4.752,5.436,5.535,5.247,5.076,4.995,4.878,5.094,5.265,5.427,5.04,4.878,4.878,4.869,5.049,5.571,5.094,4.941,4.968,6.3,6.642,7.029,5.85,5.787,4.986,5.139,5.418,5.184,4.851,5.535,6.183,6.462,5.922,5.004,4.923,5.202,5.346,5.319,5.652,4.644,4.986,5.256,5.283,5.652,6.084,5.886,5.553,5.274,5.184,5.508,5.013,4.806,5.193,5.463,5.157,5.616,4.869,4.743,5.256,5.022,5.472,5.094,4.707,5.058,5.157,5.247,5.454,5.184,5.103,5.076,5.004,5.112,5.553,4.761,5.229,6.111,6.165,6.345,5.094,4.761,5.103,5.013,5.409,5.391,4.698,4.806,5.139,5.31,6.399,8.063999,7.118999,8.198999,8.927999,10.539,11.186999,13.337999,15.218999,16.658998,17.945999,17.990999,17.577,17.622,17.612999,18.108,18.278999,18.431999,17.369999,17.379,17.747999,17.955
27797850024,3/10/2016,605112205 1 kWh,kWh,17.955,17.712,17.657999,17.540998,70.547996,17.667,17.622,18.035999,17.765999,17.351999,17.667,18.306,17.775,17.900999,92.77107354,18,17.324999,17.406,17.585999,17.532,18.431999,17.693998,17.342999,17.577,17.459999,17.747999,17.469,17.243999,18.359999,18.080999,17.927999,17.567999,17.432999,17.585999,17.477999,17.847,17.414999,17.747999,17.514,17.046,17.252998,17.504999,18,18.566999,17.936998,17.459999,17.432999,17.559,17.450998,18.018,17.765999,17.424,17.198999,17.297998,17.163,17.046,17.828999,18.008999,17.757,17.000999,16.532999,16.379999,16.442999,15.551999,15.263999,15.426,14.787,15.191999,14.841,15.164999,15.768,16.92,17.973,17.900999,19.313999,17.594999,17.063999,16.289999,15.282,15.273,15.191999,15.138,15.839999,16.011,15.650999,15.183,15.273,15.237,15.174,15.677999,15.749999,15.686999,14.777999,15.434999,15.596999,16.181999,15.605999,15.335999,15.164999,15.263999,15.075,15.335999,14.886,5.364,5.211,5.247,5.652,6.606,6.732,5.895,4.734,5.022,5.238,5.382,7.289999,6.588,5.148,5.139,5.328,5.364,5.031,4.86,5.085,5.4,5.49,5.517,5.4,5.031,5.022,5.85,5.76,5.841,4.968,4.95,5.292,5.346,5.049,5.526,4.968,4.833,5.031,5.391,5.607,5.85,5.571,5.292,5.283,5.265,5.625,5.661,5.679,5.067,4.779,5.004,5.733,5.598,5.589,5.94,5.589,5.508,4.95,5.328,5.553,5.202,4.833,4.941,5.202,5.616,5.238,5.274,5.346,5.409,4.869,4.797,5.139,5.337,4.851,4.5,4.932,5.616,6.039,6.093,5.697,5.202,5.022,4.743,5.175,5.103,5.22,5.976,6.327,6.57,5.976,6.102,6.561,6.399,6.228,6.156,6.624,6.39,6.318,5.67,6.057,6.183,6.506999,6.552,5.814,5.49,5.895,5.643,5.607,5.364,6.651,6.84,6.552,6.102,7.092,6.462,5.985,5.193,5.706,5.724,6.246,6.345,6.813,5.67,5.355,5.562,5.391,5.544,5.562,5.607,6.669,5.985,5.067,5.49,6.246,6.03,5.184,6.102,5.004,5.265,5.805,5.976,5.301,5.193,5.337,5.472,5.544,5.067,5.229,5.553,5.958,6.309,4.986,4.554,5.076,5.166,5.337,5.517,5.832,4.941,5.958,5.949,5.67,5.481,5.652,5.364,5.211,5.121,5.337,5.337,5.733,5.643,6.219,4.896,4.725,5.085,4.968,5.022,5.058,5.535,5.76,5.427,5.139,4.941,4.95,4.968,5.283,5.22
27797850024,3/11/2016,605112205 1 kWh,kWh,5.04,5.382,5.481,5.328,21.588,5.148,5.184,5.292,4.608,4.878,5.499,5.679,5.391,5.121,27.57507692,5.085,5.346,5.013,5.067,5.346,5.751,6.813,7.407,7.559999,8.639999,10.044,10.592999,11.862,14.886,15.596999,12.537,9.549,7.245,7.164,7.829999,7.965,8.594999,8.316,8.549999,8.145,7.425,7.677,7.857,7.713,7.289999,7.65,7.578,7.614,7.533,7.911,8.37,8.91,7.686,7.533,7.614,8.037,7.578,8.127,8.028,8.388,8.433,9.009,8.846999,8.342999,7.875,7.083,6.804,7.065,8.334,8.945999,8.927999,8.658,8.450999,8.181,7.596,8.009999,8.153999,8.073,8.639999,8.757,8.73,8.684999,9.018,8.865,8.478,7.92,7.092,7.695,7.722,8.82,9.188999,9.530999,8.676,7.866,7.884,7.74,7.488,7.911,7.829999,8.099999,7.542,7.524,6.957,6.984,8.504999,10.709999,14.561999,17.208,18.143999,15.749999,14.282999,11.763,9.954,8.973,7.812,6.381,6.246,7.217999,8.091,10.250999,14.651999,16.677,16.101,13.823999,11.915999,9.323999,9.233999,9.747,9.323999,8.882999,8.792999,9.441,9.414,9.252,8.955,9.467999,9.530999,9.252,9.351,9.297,9.224999,9.351,9.233999,9.422999,10.296,9.728999,9.342,8.891999,9.467999,9.459,9.278999,9.125999,9.315,8.648999,8.648999,7.118999,6.093,5.508,5.616,5.697,6.102,6.705,6.255,6.102,6.705,7.011,7.11,7.101,5.994,6.219,5.544,5.04,5.274,5.823,6.831,6.732,7.092,6.138,5.544,5.382,5.634,5.661,6.174,7.118999,6.831,7.308,6.858,6.633,5.562,5.652,5.814,6.831,8.235,8.783999,8.325,7.299,6.381,6.075,5.94,5.373,5.949,6.804,7.515,7.335,7.569,6.57,5.787,5.706,6.084,6.102,7.695,7.722,7.362,6.498,6.417,6.174,6.03,6.03,7.02,7.047,7.263,7.038,7.182,6.867,6.885,7.038,6.723,5.922,5.913,6.498,6.174,5.841,6.506999,7.335,8.639999,9.224999,10.089,9.702,9.431999,9.018,7.164,5.697,5.697,6.318,6.354,6.776999,7.479,6.633,6.399,5.616,5.994,6.309,6.372,7.155,6.921,6.219,5.949,5.994,5.922,6.444,6.669,7.371,6.714,6.417,6.776999,6.48,5.994,6.498,6.453,5.85,6.651,6.219,5.949,5.679,6.237,6.804,7.056,6.732,5.733,5.661,5.823,6.192,6.624,6.201,5.994,5.832,6.984,6.318,5.859,5.814
27797850024,3/12/2016,605112205 1 kWh,kWh,6.291,6.615,6.048,6.327,25.32,6.147,5.76,6.696,6.075,6.201,5.841,5.994,6.957,6.489,32.84953846,5.634,5.706,5.841,6.606,5.85,6.426,6.237,6.345,6.516,5.868,5.859,5.742,6.219,7.029,6.273,6.345,5.967,6.498,5.652,5.499,6.111,6.714,6.669,6.615,6.372,5.607,5.13,5.967,6.057,6.318,6.156,6.588,6.534,6.03,5.778,5.724,6.057,6.984,6.408,5.94,5.751,6.309,6.741,6.282,5.778,5.985,5.202,6.543,5.994,6.246,6.156,6.237,7.289999,5.805,5.265,5.562,6.642,6.759,6.237,6.705,5.985,6.732,6.111,5.778,5.688,6.282,6.776999,5.706,5.553,5.76,5.715,7.029,6.93,5.886,5.652,5.841,6.111,5.895,5.31,5.328,5.13,6.335999,5.634,5.751,5.715,5.175,5.967,5.841,5.463,5.733,5.94,6.075,5.265,5.598,5.373,6.003,6.309,5.598,5.481,5.841,5.517,6.66,5.625,5.139,5.346,5.472,6.39,6.444,5.67,5.103,5.265,6.588,6.201,5.724,5.778,5.202,5.049,6.3,6.759,6.525,5.661,5.157,5.094,6.12,6.462,6.435,5.841,5.112,5.13,5.895,8.019,8.783999,11.285999,10.358999,8.585999,8.297999,6.417,6.111,5.607,5.535,5.589,6.192,6.506999,6.453,6.21,5.913,5.49,5.382,5.121,5.958,7.353,8.405999,9.018,11.384999,13.806,12.987,11.339999,9.882,8.712,8.523,8.289,6.93,6.453,5.616,5.427,5.265,5.877,5.688,7.047,8.252999,10.674,13.068,13.419,13.221,11.754,10.457999,9.153,8.549999,8.622,9.198,8.927999,8.846999,8.874,9.099,9.342,9.306,8.837999,10.403999,11.106,13.112999,13.868999,13.41,12.888,11.313,10.908,10.98,11.169,10.575,10.844999,11.186999,11.016,11.240999,10.898999,10.601999,10.853999,11.349,11.313,11.690999,11.186999,10.386,10.584,10.764,10.952999,10.952999,11.016,11.726999,11.304,11.231999,10.926,10.745999,10.889999,10.764,11.07,10.827,11.079,11.016,11.511,11.087999,10.790999,10.827,11.106,11.141999,10.53,10.917,11.349,11.393999,11.025,10.818,11.079,10.917,10.575,10.853999,11.412,11.339999,11.259,10.889999,10.988999,10.521,10.268999,10.908,11.664,11.61,11.79,10.728,10.422,9.936,9.936,10.889999,11.313,10.943999,11.033999,11.285999,10.98,11.240999,11.141999,10.467,10.368,11.177999,11.474999,11.492999,11.601,10.62,10.511999,10.835999,11.016
27797850024,3/13/2016,605112205 1 kWh,kWh,11.096999,11.889,11.276999,10.926,45.45599867,10.853999,10.808999,10.808999,11.141999,10.476,10.799999,11.313,11.285999,11.259,58.27476636,10.782,11.115,10.709999,10.44,10.502999,11.330999,11.618999,11.384999,11.276999,10.53,10.358999,,,,,,,,,,,,,10.638,10.853999,11.061,11.627999,10.943999,10.872,10.790999,10.745999,10.773,10.881,10.44,10.863,11.249999,11.240999,10.917,11.61,10.709999,10.323,10.683,10.997999,11.457,11.717999,10.98,10.250999,10.683,10.700999,10.737,10.799999,11.52,11.141999,10.898999,10.610999,10.683,10.700999,10.638,10.898999,11.556,9.9,10.934999,10.971,10.683,10.754999,11.186999,10.502999,10.700999,11.294999,11.349,11.960999,11.870999,10.422,10.313999,10.728,10.943999,11.358,11.421,11.016,10.106999,10.233,10.592999,9.792,10.556999,10.835999,10.764,10.629,9.504,10.808999,10.485,10.592999,8.738999,8.684999,10.377,10.502999,10.646999,9.431999,10.287,10.125,10.403999,10.403999,10.584,11.249999,10.511999,10.502999,10.476,10.485,10.835999,10.943999,10.395,10.169999,9.657,10.592999,10.745999,11.177999,10.115999,10.431,10.341,10.547999,10.971,10.646999,10.737,10.674,10.566,10.53,10.818,10.674,10.988999,10.62,10.691999,10.457999,10.844999,10.674,11.186999,10.790999,10.457999,10.502999,10.547999,10.592999,10.556999,10.898999,9.710999,8.514,8.334,8.136,8.145,6.723,5.211,5.238,5.355,5.364,6.057,8.028,8.955,9.747,12.860999,13.445999,11.870999,10.188,8.271,8.379,7.596,6.723,5.634,5.436,5.526,6.318,6.39,7.974,8.415,10.341,12.636,13.103999,13.688999,11.717999,10.358999,8.622,8.136,7.353,6.939,5.445,5.472,5.994,5.931,6.759,7.605,8.747999,9.243,12.186,13.815,13.535999,11.285999,10.511999,8.703,8.091,7.614,6.687,5.652,6.075,5.571,5.382,6.381,7.209,8.469,8.469,9.108,9.27,8.73,8.766,8.405999,7.730999,6.776999,6.282,5.598,5.481,5.886,6.776999,6.903,8.504999,7.236,6.687,5.58,5.337,6.156,6.255,6.642,6.768,7.074,5.886,5.274,5.301,5.58,6.174,6.786,6.687,6.66,5.634,5.274,5.292,6.093,7.533,9,7.947,6.651,5.22,5.454,5.742,5.652,6.399,6.867,7.182,6.741,6.084,5.787,5.679,5.598,6.759,6.183,6.318,6.435,6.453,6.3,6.435,5.787,5.778,5.4,5.661,5.589,5.805,6.894,7.551,6.435,5.724,5.337,5.733
27797850024,3/14/2016,605112205 1 kWh,kWh,5.769,6.138,5.931,6.417,24.648,6.138,5.985,6.579,6.669,6.282,6.03,5.733,6.246,6.335999,32.27723046,5.985,6.624,6.57,6.696,5.949,5.706,6.156,6.363,6.677999,6.165,5.4,5.472,6.588,6.776999,7.011,6.354,6.444,6.93,5.499,5.454,5.49,5.715,6.093,6.804,6.615,6.543,5.643,5.292,6.075,6.057,6.021,6.471,7.992,6.084,6.246,5.886,5.67,5.715,6.291,7.317,7.146,6.768,6.264,6.453,6.057,5.346,5.382,6.084,6.273,6.858,6.426,5.886,6.156,5.796,6.012,6.237,6.453,6.237,6.876,7.74,7.893,7.344,5.832,5.643,6.12,6.506999,6.984,6.947999,6.858,6.804,6.849,6.732,6.489,6.804,6.876,6.813,6.732,6.984,7.029,7.011,7.056,6.687,6.057,6.291,6.435,7.029,6.489,6.462,7.460999,10.106999,10.556999,10.53,10.997999,10.952999,11.393999,12.231,12.743999,12.059999,11.862,12.464999,10.98,7.002,6.282,6.039,6.129,6.786,6.876,7.056,6.903,6.552,6.102,6.309,6.372,6.309,6.975,6.21,6.156,6.696,6.615,6.462,5.841,6.102,5.949,6.462,6.363,6.462,6.732,6.165,5.265,5.193,5.706,5.535,6.255,6.561,6.129,6.039,6.183,5.652,5.589,5.58,6.345,6.381,5.922,6.111,6.219,6.201,5.967,5.697,5.22,5.562,5.877,6.255,6.444,6.381,5.967,5.922,5.706,6.282,5.742,6.237,6.201,6.228,6.246,6.426,6.372,5.535,5.517,5.661,5.967,6.696,6.435,6.039,6.093,6.417,7.245,7.083,6.723,5.94,6.327,6.444,6.921,7.11,6.786,6.335999,6.534,7.74,7.488,7.272,6.633,6.506999,7.038,7.083,6.867,6.588,5.724,6.831,7.785,8.000999,7.821,6.759,7.677,7.947,7.641,6.633,6.372,5.922,6.3,6.633,6.947999,7.118999,6.534,6.453,6.867,6.354,6.093,6.822,6.255,6.795,6.3,6.885,6.776999,6.912,7.118999,6.129,5.895,6.102,6.687,7.479,6.309,6.372,6.291,6.624,6.939,6.993,5.805,5.688,6.804,7.101,6.966,7.443,6.291,6.408,6.597,6.525,6.399,6.372,6.246,6.714,7.884,7.65,7.47,6.912,6.129,5.778,6.03,6.615,6.669,6.876,6.624,6.426,7.289999,6.597,6.489,6.165,6.03,6.372,6.642,6.335999,6.858,6.561,6.804,6.129,6.543,7.164,7.065
